Coilnr;Date;Direction;Type;Th mm;Re02 Mpa;Rm Mpa;A80 x10%;C ppm;Mn ppm;Si ppm;P ppm;S ppm;Al ppm;Ti ppm;Cr ppm;Nb ppm;B ppm;Mo ppm;Linespeed (m/min);SKP elongation (%);Heating C/s 660 to 750;t_soaking_hot s;Cooling C/s;t_soaking_cold s;soaking_hot C;soaking_cold C
44160324;05/04/2021;L;I20;1,524;802;1024;106;783;25440;2859;120;10;1472;232;3010;238;;941;83;0,4;2,788681282;63,61445783;-23,994138;36,14457831;824,8195;483,764
44160355;05/04/2021;L;I20;1,532;818;1033;101;773;25620;2606;130;5;1538;255;2936;227;;951;80;0,4;2,695246445;66;-24,19603333;37,5;822,8524;465,963
44160416;05/04/2021;L;I20;1,3725744;819;1019;92;736;25200;2537;88;9;1604;210;3028;239;;966;89;0,39765957;3,095745127;59,3258427;-27,16762083;33,70786517;825,665;464,765
44248590;06/04/2021;L;I20;1,0095233;780;1028;88;713;25690;2620;106;7;1373;247;2959;233;;979;123;0,389;3,88308754;42,92682927;-32,8191675;24,3902439;815,2365;499,503
44248675;06/04/2021;L;I20;1,0095162;832;1053;81;732;24844;2585;88;11;1258;218;2981;238;;954;119;0,4;4,726193667;44,3697479;-36,55779167;25,21008403;828,095;461,85
44248699;06/04/2021;L;I20;0,907;728;1025;115;773;25850;2567;132;5;1412;287;3061;238;;1017;139;0,34;3,885830949;37,98561151;-37,78703417;21,58273381;806,085875;486,846
44248729;06/04/2021;L;I20;0,902;761;1031;98;765;25350;2879;114;4;1417;244;2980;237;;946;140;0,37;4,300426619;37,71428571;-39,76805;21,42857143;814,17825;479,25
44248743;06/04/2021;L;I20;0,91012436;752;1018;81;730;25330;2637;114;0;1479;230;2992;240;;901;136;0,379;4,138561364;38,82352941;-38,44127607;22,05882353;812,584365;479,451
44248743;06/04/2021;L;I20;0,90484023;822;1050;83;730;25330;2637;114;0;1479;230;2992;240;;901;131;0,4;4,548481816;40,30534351;-36,2815635;22,90076336;822,8706;492,272
44248750;06/04/2021;L;I20;1,006;754;1014;106;730;25330;2637;114;0;1479;230;2992;240;;901;125;0,38740817;3,652979532;42,24;-35,89569792;24;810,9461;473,2545
44248774;06/04/2021;L;I20;1,006;795;1019;58;695;25260;2685;112;0;1522;232;2992;246;;957;83;0,4;3,154658795;63,61445783;-23,82975235;36,14457831;819,83444;475,417
44248798;06/04/2021;L;I20;1,049;793;1041;95;759;25430;2622;112;5;1539;243;2995;249;;922;119;0,419;3,769883583;44,3697479;-33,3009957;25,21008403;816,63525;484,028
44248804;06/04/2021;L;I20;1,003;756;1032;104;755;25620;2653;115;2;1589;304;3016;247;;900;125;0,33;3,479423448;42,24;-34,9090625;24;810,675;484,653
44248880;06/04/2021;L;I20;1,3585591;786;1029;100;778;25620;2702;133;4;1414;255;2959;233;;928;86;0,3960858;2,906636942;61,39534884;-25,352155;34,88372093;819,68125;470,519
44248873;06/04/2021;L;I20;1,35;805;1034;85;749;25780;2718;128;0;1378;266;2956;235;;939;84;0,389;3,06780334;62,85714286;-25,66536;35,71428571;825,26602;463,451
44248897;06/04/2021;L;I20;1,375;851;1064;67;752;25390;2653;138;2;1522;243;3063;246;;967;95;0,43;3,109905808;55,57894737;-27,15880821;31,57894737;817,5345;478,40137
44248972;06/04/2021;L;I20;1,218;704;991;129;730;25330;2637;114;0;1479;230;2992;240;;901;101;0,389;2,758795001;52,27722772;-27,61424167;29,7029703;797,7495;476,17
44248989;06/04/2021;L;I20;1,22;704;991;129;730;25330;2637;114;0;1479;230;2992;240;;901;101;0,389;2,760703589;52,27722772;-27,61424167;29,7029703;797,7495;476,17
44248996;06/04/2021;L;I20;1,205;673;1006;116;721;25183;2636;113;3;1621;238;3008;244;;966;111;0,18;2,692794665;47,56756757;-28,52317975;27,02702703;788,81885;484,089
44249058;06/04/2021;L;I20;1,016;692;1016;114;773;25490;2530;117;2;1422;233;3027;238;;933;117;0,2;3,411213087;45,19290282;-30,78466673;25,6777857;797,577415;485,973
44249072;06/04/2021;L;I20;1,011;666;1014;109;753;24970;2559;81;11;1274;224;2973;243;;960;136;0,2;3,287631655;38,82352941;-35,38384987;22,05882353;788,6895;480,08856
44280433;07/04/2021;L;I20;1,524;653;974;102;766;25220;2572;132;5;1648;233;2978;228;;940;77;0,2;2,013090735;68,57142857;-20,79510382;38,96103896;798,00482;477,14
44330503;09/04/2021;L;I20;1,72;715;1018;100;713;25690;2620;106;7;1373;247;2959;233;;979;69;0,17;1,721138849;76,52173913;-18,184835;43,47826087;795,9395;488,971
44330510;09/04/2021;L;I20;1,5239153;785;1025;80;768;25340;2610;137;7;1551;236;2959;228;;931;83;0,389;2,525911775;63,61445783;-24,0026704;36,14457831;815,06328;475,2
44330527;09/04/2021;L;I20;1,493;783;1022;76;757;25750;2696;128;2;1427;259;2954;235;;944;83;0,389;2,534135329;63,61445783;-23,97593333;36,14457831;815,145;475,32
44330534;09/04/2021;L;I20;1,524;783;1022;76;757;25750;2696;128;2;1427;259;2954;235;;944;78;0,389;2,189583136;67,69230769;-20,82106;38,46153846;799,5695;480,506
44330619;09/04/2021;T;I20;0,998;648;1037;104;734;25220;2487;116;6;1560;218;2994;251;;978;125;0,33;2,630885169;42,24;-31,22114583;24;778,514;488,626
44330619;09/04/2021;T;I20;1,024;699;1033;119;734;25220;2487;116;6;1560;218;2994;251;;978;95;0,389;2,390965788;55,37153725;-23,25488646;31,46110071;791,222715;503,127
44330626;09/04/2021;L;I20;1,027;724;1009;105;716;25486;2550;115;8;1507;237;2992;241;;927;116;0,4;3,258130872;45,51724138;-31,26645633;25,86206897;802,13315;479,977
44330633;09/04/2021;L;I20;1,243;699;1028;115;767;25141;2647;115;2;1585;242;2998;247;;925;106;0,2066791;2,907726918;49,81132075;-27,92002193;28,30188679;801,85427;488,48328
44330640;09/04/2021;L;I20;1,315;681;985;121;679;25330;2629;107;0;1595;227;2980;237;;949;105;0,18881306;2,696786413;50,28571429;-27,3371;28,57142857;798,3459;491,865
44330657;09/04/2021;L;I20;1,2099407;781;1039;103;755;25780;2618;89;12;1492;287;2991;244;;927;100;0,389;2,83589011;52,8;-27,89244167;30;804,30865;472,299
44330718;09/04/2021;L;I20;1,4179285;690;1000;114;744;25490;2531;103;7;1498;226;2991;238;;943;95;0,2;2,555079573;55,57894737;-25,45137083;31,57894737;797,8695;478,459
44330749;09/04/2021;L;I20;1,419;683;990;122;750;25260;2495;107;5;1465;223;2979;234;;937;95;0,189;2,543032737;55,57894737;-25,3243875;31,57894737;797,55095;479,753
44330855;09/04/2021;T;I20;1,215;663;1046;118;731;25248;2483;116;6;1581;219;2995;252;;977;109;0,18;2,540526361;48,44036697;-28,32137917;27,52293578;780,35;468,835
44330862;09/04/2021;T;I20;1,226;629;1032;134;768;25340;2610;137;7;1551;236;2959;228;;931;118;0,2;2,401000019;44,74576271;-28,05282833;25,42372881;770,36;489,477
44330862;09/04/2021;T;I20;1,226;663;1046;118;768;25340;2610;137;7;1551;236;2959;228;;931;118;0,2;2,401000019;44,74576271;-28,05282833;25,42372881;770,36;489,477
44330862;09/04/2021;T;I20;1,223;665;1064;118;768;25340;2610;137;7;1551;236;2959;228;;931;119;0,2;2,518721158;44,3697479;-28,54324083;25,21008403;772,6845;487,208
44330930;09/04/2021;T;I20;0,99977845;662;1040;121;734;25640;2626;129;0;1728;215;3050;242;;931;130;0,32221562;3,100056626;40,61538462;-33,12096667;23,07692308;787,7795;486,338
44346762;09/04/2021;T;I20;1,169;700;1067;110;780;25330;2491;131;0;1717;240;2945;236;;950;97;0,319;2,451566818;54,43298969;-26,78574167;30,92783505;792,93;464,22
44346809;09/04/2021;T;I20;1,488;641;1015;128;782;25280;2512;132;0;1698;236;2954;236;;947;82;0,259;1,748796577;64,3902439;-20,558835;36,58536585;782,4295;491,988
44346878;09/04/2021;T;I20;1,291;672;1040;114;734;25220;2487;116;6;1560;218;2994;251;;978;88;0,18;2,210017329;60;-22,4747644;34,09090909;787,97353;481,354
44346885;09/04/2021;T;I20;1,292;672;1040;114;734;25220;2487;116;6;1560;218;2994;251;;978;96;0,189;1,998503726;55;-22,84888;31,25;772,6595;490,529
44346908;09/04/2021;T;I20;1,223;704;1084;107;780;25330;2491;131;0;1717;240;2945;236;;950;96;0,34;2,091879618;55;-25,93848;31,25;780,4045;462,578
44346908;09/04/2021;T;I20;1,371;724;1071;115;780;25330;2491;131;0;1717;240;2945;236;;950;92;0,419;1,851652482;57,39130435;-23,39723683;32,60869565;775,953575;481,45865
44346915;09/04/2021;T;I20;1,396;727;1052;114;780;25330;2491;131;0;1717;240;2945;236;;950;96;0,46;2,367689864;55;-25,38808;31,25;790,465;476,049
44347022;09/04/2021;L;I20;1,891;768;1061;90;773;25620;2606;130;5;1538;255;2936;227;;951;69;0,4561102;1,780581858;76,52173913;-17,694452;43,47826087;793,55505;488,16
44347145;10/04/2021;L;I20;1,3989527;669;986;121;744;25490;2531;103;7;1498;226;2991;238;;943;82;0,17993799;2,154532692;64,3902439;-24,28031343;36,58536585;792,10776;440,078
44347152;10/04/2021;L;I20;1,421;669;986;121;744;25490;2531;103;7;1498;226;2991;238;;943;77;0,209;1,873934434;68,57142857;-20,75875083;38,96103896;793,4995;478,156
44347244;10/04/2021;T;I20;1,167;659;1044;131;762;25270;2488;116;5;1524;217;2969;247;;982;116;0,389;3,366261038;45,64332516;-30,23178428;25,93370748;799,12915;482,794
44347312;10/04/2021;L;I20;1,144;731;974;103;679;25330;2629;107;0;1595;227;2980;237;;949;106;0,4;3,291029603;49,81132075;-30,52579167;28,30188679;815,16128;474,914
44347329;10/04/2021;L;I20;1,159;684;991;103;716;25440;2596;94;17;1633;239;2977;245;;999;105;0,389;3,041081482;50,25402553;-28,71536305;28,5534236;805,861665;480,119
44347329;10/04/2021;L;I20;1,159;735;1004;90;716;25440;2596;94;17;1633;239;2977;245;;999;105;0,389;3,041081482;50,25402553;-28,71536305;28,5534236;805,861665;480,119
44347374;10/04/2021;L;I20;1,5378566;680;1016;127;780;25330;2491;131;0;1717;240;2945;236;;950;69;0,18;1,778963911;76,52173913;-18,35956025;43,47826087;794,552775;477,727
44347374;10/04/2021;L;I20;1,5378566;699;1013;109;780;25330;2491;131;0;1717;240;2945;236;;950;69;0,18;1,778963911;76,52173913;-18,35956025;43,47826087;794,552775;477,727
44347404;10/04/2021;T;I20;1,511;687;1043;112;762;25270;2488;116;5;1524;217;2969;247;;982;87;0,4;2,275685842;60,68965517;-23,0365125;34,48275862;794,0895;476,614
44347435;10/04/2021;L;I20;1,248;688;1002;120;759;25390;2678;124;5;1620;223;2990;236;;937;68;0,23;1,872973005;77,64705882;-19,10066733;44,11764706;799,78585;464,058
44347459;10/04/2021;L;I20;1,529;698;1011;72;756;25090;2504;124;0;1657;232;2964;244;;989;84;0,22544445;2,229476533;62,85714286;-22,3963649;35,71428571;800,39225;484,36533
44347596;10/04/2021;L;I20;1,82;711;999;118;766;25280;2626;129;5;1620;228;2988;233;;941;60;0,189;2,026417448;88;-16,236135;50;810,9443;482,265
44370994;10/04/2021;T;I20;2,026;612;989;133;703;25321;2597;119;3;1631;186;2997;244;;987;53;0,19551973;0,98071355;100,3941612;-13,2659695;57,04213703;766,8943;477,645
44370994;10/04/2021;T;I20;2,0121148;675;1025;118;703;25321;2597;119;3;1631;186;2997;244;;987;70;0,189;1,64464858;75,42857143;-16,45167417;42,85714286;780,09665;496,385
44399920;12/04/2021;T;I20;1,2933866;620;1026;128;732;25234;2485;116;6;1571;218;2994;251;;977;92;0,189;1,895696625;57,39130435;-21,95736247;32,60869565;765,65148;476,06152
44537788;17/04/2021;T;I20;1,289;691;1060;118;730;25254;2482;116;6;1586;220;2996;252;;977;109;0,18951714;2,432920079;48,4194844;-26,33974549;27,51107068;779,34542;494,278
44538024;17/04/2021;L;I20;1,8290524;698;1000;117;757;25460;2650;128;3;1662;220;3024;240;;939;73;0,2;1,987612192;72,63385419;-19,0424088;41,26923533;799,65915;487,31274
44538017;17/04/2021;L;I20;1,809;682;992;126;767;25300;2644;129;5;1612;227;2992;235;;942;74;0,2;1,923365387;71,72465882;-19,02743885;40,75264705;795,9342;488,585
44538055;17/04/2021;L;I20;1,7561145;784;1021;101;754;25670;2534;116;0;1539;261;2953;230;;923;70;0,389;2,445901062;75,42857143;-20,0501;42,85714286;819,3637;473,294
44538062;17/04/2021;L;I20;1,751;784;1021;101;754;25670;2534;116;0;1539;261;2953;230;;923;70;0,4;2,461512101;75,42857143;-19,936;42,85714286;819,4745;475,2
44589563;17/04/2021;T;I20;1,7923627;640;1012;115;755;24450;2953;145;5;1418;109;3007;244;;986;81;0,189;1,904266022;65,18518519;-19,35873;37,03703704;781,7895;494,984
44589556;17/04/2021;T;I20;1,805;618;994;134;706;25320;2594;121;4;1636;182;3000;245;;992;81;0,19229564;1,84544108;65,18518519;-19,34631;37,03703704;778,6726;492,394
44589570;17/04/2021;T;I20;1,8141547;632;1011;124;755;24450;2953;145;5;1418;109;3007;244;;986;80;0,189;1,704530277;66;-18,765616;37,5;774,4673;496,96436
44589594;17/04/2021;T;I20;1,82;665;1025;134;734;25640;2626;129;0;1728;215;3050;242;;931;82;0,2;1,7347561;64,3902439;-19,310385;36,58536585;774,83065;497,3508
44589624;17/04/2021;T;I20;1,797;647;1006;122;739;25200;2575;131;10;1603;233;2990;236;;987;82;0,209;1,890157574;64,3902439;-19,70839865;36,58536585;780,49774;492,76715
44589600;17/04/2021;T;I20;1,8064096;629;992;139;693;25324;2610;114;2;1617;202;2990;241;;972;82;0,2;1,8409187;64,3902439;-19,33557608;36,58536585;778,442775;497,253
44589631;17/04/2021;T;I20;1,812;649;1017;122;706;25320;2594;121;4;1636;182;3000;245;;992;82;0,2;1,742839418;64,3902439;-19,38812442;36,58536585;775,003325;495,778
44589693;17/04/2021;T;I20;1,013;650;1018;124;744;25300;2486;101;7;1466;225;2980;231;;940;107;0,25;2,530397442;49,34579439;-26,23818333;28,03738318;783,924;493,609
44589693;17/04/2021;T;I20;1,016;696;1032;133;744;25300;2486;101;7;1466;225;2980;231;;940;109;0,4559626;2,38647691;48,44036697;-28,10607692;27,52293578;783,779725;483,601
44589808;17/04/2021;T;I20;1,008;715;1053;103;746;25480;2509;118;14;1517;208;3000;230;;914;139;0,389;3,384173095;37,98561151;-36,97863333;21,58273381;793,78622;482,429
44589846;17/04/2021;T;I20;1,011;729;1072;111;788;25420;3104;117;3;1498;250;2995;240;;960;136;0,4;3,235960297;38,8914837;-35,66091216;22,09743392;787,45293;476,391
44589884;18/04/2021;T;I20;1,009;704;1066;107;774;25615;2691;133;4;1432;254;2957;232;;926;133;0,2;3,270836021;39,69924812;-35,9808225;22,55639098;791,7495;472,16
44589884;18/04/2021;T;I20;1,004;752;1082;96;774;25615;2691;133;4;1432;254;2957;232;;926;133;0,38271886;3,309855085;39,69924812;-35,9756621;22,55639098;792,305;472,18756
44589891;18/04/2021;L;I20;0,981;645;1025;109;781;25100;2521;133;0;1632;230;2965;234;;946;133;0,109;3,257365558;39,69924812;-35,97971417;22,55639098;791,544;472,16
44589891;18/04/2021;L;I20;0,981;645;1025;109;781;25100;2521;133;0;1632;230;2965;234;;946;133;0,109;3,257365558;39,69924812;-35,97971417;22,55639098;791,544;472,16
44589921;18/04/2021;L;I20;1,013;705;1046;121;782;25280;2512;132;0;1698;236;2954;236;;947;137;0,2;3,570072099;38,54014599;-35,94651667;21,89781022;796,0995;484,98
44589921;18/04/2021;L;I20;1,013;728;1053;73;782;25280;2512;132;0;1698;236;2954;236;;947;137;0,2;3,570072099;38,54014599;-35,94651667;21,89781022;796,0995;484,98
44589914;18/04/2021;L;I20;1,009;705;1046;121;782;25280;2512;132;0;1698;236;2954;236;;947;136;0,189;3,528366405;38,82352941;-35,79031533;22,05882353;795,26865;482,592
44589914;18/04/2021;L;I20;1,006;728;1053;73;782;25280;2512;132;0;1698;236;2954;236;;947;135;0,2;3,403834842;39,11111111;-36,12375;22,22222222;793,73;477,1
44590284;18/04/2021;L;I20;1,6171271;756;1038;114;780;25713;2592;107;13;1427;252;2956;245;;944;81;0,37144908;1,810800107;65,18518519;-21,3921;37,03703704;783,1869;472,929
44590338;18/04/2021;L;I20;1,4224286;803;1033;67;762;25270;2488;116;5;1524;217;2969;247;;982;88;0,409;3,079551994;60;-25,27028093;34,09090909;821,78894;480,0797
44590338;18/04/2021;L;I20;1,419;803;1038;102;762;25270;2488;116;5;1524;217;2969;247;;982;88;0,38075402;3,078490894;60;-25,778918;34,09090909;821,80998;473,152
44590345;18/04/2021;L;I20;1,465;758;1042;97;762;25270;2488;116;5;1524;217;2969;247;;982;86;0,31004852;2,641859531;61,39534884;-24,64430333;34,88372093;818,282465;484,735
44590413;18/04/2021;L;I20;1,22;755;1012;113;759;25390;2678;124;5;1620;223;2990;236;;937;101;0,389;3,132876069;52,27722772;-28,5837575;29,7029703;812,73;477,971
44590413;18/04/2021;L;I20;1,218;766;1017;103;759;25390;2678;124;5;1620;223;2990;236;;937;102;0,389;3,150244886;51,76470588;-28,957715;29,41176471;814,26515;479,511
44590482;18/04/2021;L;I20;1,228;766;1025;103;778;25712;2596;107;13;1431;252;2958;246;;949;93;0,389;2,980888293;56,77419355;-26,4374913;32,25806452;812,8611;475,64648
44590475;18/04/2021;L;I20;1,218;778;1033;108;778;25712;2596;107;13;1431;252;2958;246;;949;93;0,4;3,03855688;56,77419355;-26,10528058;32,25806452;814,056665;480,261
44590499;18/04/2021;L;I20;1,218;769;1028;130;746;25670;2592;115;10;1500;252;2962;235;;972;89;0,389;2,829743039;59,3258427;-25,79635704;33,70786517;816,127255;474,489
44610591;18/04/2021;L;I20;1,416;691;1004;119;766;25220;2572;132;5;1648;233;2978;228;;940;93;0,189;2,289817951;56,77419355;-24,6588725;32,25806452;796,3395;487,571
44610607;18/04/2021;L;I20;1,207;789;1034;105;768;25340;2610;137;7;1551;236;2959;228;;931;106;0,469;3,358603297;49,81132075;-29,67277875;28,30188679;812,005125;477,488
44610683;18/04/2021;L;I20;1,2090446;792;1050;92;739;25700;2654;113;3;1645;256;2945;235;;961;104;0,389;3,21830878;50,76923077;-29,22851187;28,84615385;815,07403;483,907
44610706;18/04/2021;L;I20;1,213;869;1077;87;764;25630;2558;102;15;1443;251;2955;238;;945;104;0,389;3,318186519;50,76923077;-29,33562667;28,84615385;816,8145;483,402
44610805;18/04/2021;L;I20;2,0097535;810;1044;107;765;26020;2540;131;4;1381;307;3141;244;;1066;60;0,389;1,828491323;88;-17,085286;50;814,00595;477,11154
44610836;18/04/2021;L;I20;1,567;851;1082;81;768;26030;2535;130;3;1384;307;3120;241;;1064;80;0,449;2,003804427;66;-21,44693333;37,5;800,8995;490,955
44611066;19/04/2021;L;I20;1,738;707;1023;103;723;25190;2492;117;6;1607;218;3000;253;;976;76;0,18176915;1,748417673;69,47368421;-18,86700633;39,47368421;786,8519;496,91
44611080;19/04/2021;L;I20;1,527;683;997;130;739;25200;2575;131;10;1603;233;2990;236;;987;85;0,19249502;2,143167793;62,11764706;-22,05041667;35,29411765;795,9295;490,369
44611141;19/04/2021;L;I20;1,266;722;1026;108;782;25280;2512;132;0;1698;236;2954;236;;947;86;0,18;2,971334586;61,39534884;-24,825792;34,88372093;816,2127;469,059
44611172;19/04/2021;L;I20;1,373;656;993;92;764;25430;2664;127;3;1636;222;3006;239;;939;96;0,209;2,533454304;55;-24,89896;31,25;797,1895;488,992
44639077;19/04/2021;L;I20;1,213;663;1015;126;783;25400;3111;117;3;1486;250;2993;239;;959;96;0,18;2,151129087;55;-24,86776;31,25;786,280275;485,002
44639077;19/04/2021;L;I20;1,2;691;1028;104;783;25400;3111;117;3;1486;250;2993;239;;959;111;0,189;2,845565944;47,56756757;-28,788405;27,02702703;794,889;486,683
44762120;25/04/2021;L;I20;1,511;671;986;119;735;25110;2614;131;10;1560;227;2994;235;;986;79;0,209;2,179069865;66,83544304;-21,58503833;37,97468354;803,215;478,276
44762144;25/04/2021;L;I20;1,57;782;1018;109;754;25670;2534;116;0;1539;261;2953;230;;923;80;0,46;2,134873929;66;-22,4366;37,5;808,145;483,481
44762144;25/04/2021;L;I20;1,569;808;1034;108;754;25670;2534;116;0;1539;261;2953;230;;923;80;0,46;2,407493877;66;-22,28353333;37,5;814,6993;485,466
44762137;25/04/2021;L;I20;1,57;782;1018;109;754;25670;2534;116;0;1539;261;2953;230;;923;80;0,46;2,136036714;66;-22,4412;37,5;808,1745;483,481
44762397;26/04/2021;L;I20;1,164;619;970;129;727;25190;2546;119;7;1469;243;3047;230;;984;103;0,129;2,142881907;51,26213592;-27,47233167;29,12621359;781,7;475,704
44762458;26/04/2021;T;I20;1,373;679;988;99;645;25400;2633;106;0;1621;227;2990;238;;949;97;0,39849105;2,397472244;54,43298969;-25,60875579;30,92783505;792,572575;482,145
44762472;26/04/2021;L;I20;1,215;775;1020;113;759;25449;2655;127;3;1652;220;3017;239;;939;107;0,3997381;3,432330772;49,34579439;-30,02027667;28,03738318;814,75512;483,584
44762519;26/04/2021;L;I20;1,562;659;991;128;772;25400;2679;126;4;1610;225;2989;238;;940;76;0,219;1,785939033;69,47368421;-20,96035667;39,47368421;787,774;465,536
44762519;26/04/2021;L;I20;1,526;746;988;119;772;25400;2679;126;4;1610;225;2989;238;;940;77;0,39059296;2,153275425;68,57142857;-21,43860308;38,96103896;796,25995;464,8784
44762526;26/04/2021;L;I20;1,519;659;991;128;772;25400;2679;126;4;1610;225;2989;238;;940;83;0,4;2,089587725;63,61445783;-22,71122083;36,14457831;797,9745;479,694
44762526;26/04/2021;L;I20;1,521;754;996;119;772;25400;2679;126;4;1610;225;2989;238;;940;84;0,39626086;2,159527219;62,60380612;-22,84489549;35,57034439;798,345;482,33572
44762564;26/04/2021;L;I20;1,414;652;955;132;645;25400;2633;106;0;1621;227;2990;238;;949;94;0,2;2,796665427;56,15069144;-25,04670137;31,90380195;801,909;481,335
44762564;26/04/2021;L;I20;1,419;661;963;129;645;25400;2633;106;0;1621;227;2990;238;;949;95;0,2;2,815016346;55,57894737;-25,20266875;31,57894737;801,83975;482,51
44762571;26/04/2021;L;I20;1,421;661;963;129;722;25078;2534;117;9;1460;250;3049;235;;955;94;0,2;2,780888177;56,17021277;-24,93585;31,91489362;801,77;482,51
44762571;26/04/2021;L;I20;1,4239464;681;990;127;722;25078;2534;117;9;1460;250;3049;235;;955;96;0,19970536;2,538415825;55;-25,3856432;31,25;797,156095;483,399
44789765;26/04/2021;L;I20;1,424;672;998;126;772;25400;2679;126;4;1610;225;2989;238;;940;95;0,189;2,342447755;55,57894737;-24,9120875;31,57894737;791,141;480,424
44789758;26/04/2021;L;I20;1,4240535;659;944;45;722;25078;2534;117;9;1460;250;3049;235;;955;97;0,21739286;2,56868135;54,43298969;-25,66660417;30,92783505;797,2795;482,305
44789758;26/04/2021;L;I20;1,4240535;672;998;126;722;25078;2534;117;9;1460;250;3049;235;;955;97;0,21739286;2,56868135;54,43298969;-25,66660417;30,92783505;797,2795;482,305
44789758;26/04/2021;L;I20;1,427;681;990;127;722;25078;2534;117;9;1460;250;3049;235;;955;96;0,189;2,519446857;55;-25,28912;31,25;796,7795;483,906
44945916;01/05/2021;L;I20;0,917;647;996;135;720;25100;2529;117;10;1469;254;3047;237;;948;125;0,189;3,20013177;42,07255795;-32,39320038;23,90486247;792,139575;484,817
44945923;01/05/2021;L;I20;0,94;674;1006;125;720;25100;2529;117;10;1469;254;3047;237;;948;125;0,189;3,441977818;42,24;-33,87135417;24;799,94475;477,264
44945947;01/05/2021;L;I20;1,001;675;986;79;730;25110;2533;120;8;1458;244;3037;227;;987;124;0,17;3,45660614;42,58064516;-32,76152333;24,19354839;801,1495;486,093
44945954;01/05/2021;L;I20;1,013;675;986;79;730;25110;2533;120;8;1458;244;3037;227;;987;104;0,2;3,075927483;50,76923077;-27,44456;28,84615385;800,2745;482,022
44945992;01/05/2021;L;I20;1,4190594;667;989;131;720;25100;2529;117;10;1469;254;3047;237;;948;101;0,18;2,680796783;52,27722772;-27,26761808;29,7029703;796,33443;473,618
44946085;01/05/2021;T;I20;1,4929881;641;1022;121;710;25190;2578;132;5;1427;212;3052;255;;951;96;0,189;2,117263402;55;-22,891632;31,25;776,29455;491,523
44946504;01/05/2021;L;I20;1,822;517;844;146;723;25066;2537;117;9;1455;249;3050;234;;959;80;0,2;2,08156208;66;-21,1048;37,5;795,575;481,618
44946719;02/05/2021;L;I20;1,4236214;679;999;124;728;25179;2606;120;8;1660;224;3001;240;;956;95;0,189;2,481721492;55,68991098;-24,77871585;31,64199488;797,192075;487,2008
44946719;02/05/2021;L;I20;1,422;691;1003;126;728;25179;2606;120;8;1660;224;3001;240;;956;94;0,2;2,5111626;56,17021277;-24,45754667;31,91489362;798,0945;488,645
44946702;02/05/2021;L;I20;1,422;691;1003;126;722;25200;2594;119;6;1793;241;2995;237;;950;95;0,2;2,53624684;55,57894737;-24,71464583;31,57894737;798,045;488,645
44970132;02/05/2021;L;I20;1,412;691;986;77;724;25240;2493;113;1;1505;222;2955;238;;923;95;0,189;2,513993863;55,83674503;-24,95908383;31,72542331;798,0141;484,355
44970118;02/05/2021;L;I20;1,422;679;999;124;728;25179;2606;120;8;1660;224;3001;240;;956;94;0,2;2,491353288;56,17021277;-24,494755;31,91489362;797,1945;486,6
44970156;02/05/2021;L;I20;1,404;690;1001;120;731;25180;2580;122;9;1610;216;2985;245;;964;95;0,2;2,629611475;55,57894737;-24,9722225;31,57894737;799,7318;484,895
44970170;02/05/2021;L;I20;1,432;697;1003;82;723;25240;2582;122;8;1620;218;2981;244;;965;94;0,2;2,403474135;56,17021277;-24,538935;31,91489362;795,37215;486,276
44970187;02/05/2021;L;I20;1,427;678;996;127;733;25119;2584;124;7;1564;220;2978;242;;964;94;0,2;2,462975449;56,17021277;-24,60724167;31,91489362;796,579;485,164
44970217;02/05/2021;L;I20;1,518;674;984;82;712;25160;2559;122;0;1529;214;3110;237;;956;86;0,2;2,304261929;61,39534884;-22,71443467;34,88372093;796,8388;481,272
44970521;02/05/2021;T;I20;1,5223582;664;1033;103;785;25300;2511;120;2;1598;239;3066;236;;913;88;0,3562985;1,989277226;60;-22,189398;34,09090909;782,17085;483,95
44970514;02/05/2021;T;I20;1,518;698;1034;124;785;25300;2511;120;2;1598;239;3066;236;;913;86;0,4;2,111315998;61,39534884;-22,50369167;34,88372093;790,1741;479,895
44970736;02/05/2021;T;I20;1,488;575;965;144;727;25190;2546;119;7;1469;243;3047;230;;984;91;0,189;1,882117629;58,02197802;-21,28186136;32,96703297;765,705215;483,928
44970736;02/05/2021;T;I20;1,485;610;976;140;727;25190;2546;119;7;1469;243;3047;230;;984;98;0,2;2,122492057;53,87755102;-23,09157667;30,6122449;771,744275;488,221
44970774;02/05/2021;T;I20;1,228;639;1020;126;766;25220;2572;132;5;1648;233;2978;228;;940;116;0,2;2,545517295;45,51724138;-28,77718333;25,86206897;780,679;489,234
44970774;02/05/2021;T;I20;1,222;640;1020;124;766;25220;2572;132;5;1648;233;2978;228;;940;117;0,2;2,596160245;45,12820513;-28,638246;25,64102564;778,5928;487,734
44970903;02/05/2021;L;I20;1,151;820;1047;102;754;25890;2613;115;5;1566;252;2949;239;;977;101;0,46;3,324280909;52,27722772;-27,9529822;29,7029703;812,87432;481,395
44970934;02/05/2021;L;I20;1,177;835;1055;84;754;25890;2613;115;5;1566;252;2949;239;;977;104;0,439;3,220010805;50,76923077;-29,993327;28,84615385;816,829925;478,294
44970958;02/05/2021;L;I20;1,3644384;888;1061;81;755;25750;2694;114;0;1780;267;2934;236;;911;83;0,45461577;3,064577977;63,61445783;-25,62007618;36,14457831;830,96512;463,165
